,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
['13'],10677.34926,11982.54402,11423.84924,11198.31982,11643.18052,11766.44866,13162.30867,12112.38188,11600.15415,12944.0,10610.99811,12097.25663,14277.70977,12183.56845,15040.8355,13306.35638,14906.56958,11434.65782,14880.89573,14410.44108,14252.12775,14939.85184,14048.66146,13099.841,16040.57492,16885.45416,15733.7211,14313.46506,16223.56841,16485.82892,14675.02772,14191.4401,14124.91759,15044.05816,14022.87142,14063.58317,17670.42567,14228.11799,15970.76179,12768.69563,15898.19535,15725.11196,16572.64241,16443.80449,13600.76385,16014.08686,16270.77819,15963.90108,10581.87619,10367.3884,11276.2032,11623.93043,11860.94922,10512.06992,0.0,12504.52627,12500.68315,12922.11507,11479.98451,12734.28309,11890.4408,11608.63823,13496.56356,12603.97816,12102.37772,13326.2933,14326.47615,12384.52023,13643.70919,13025.96784,14685.08008,14311.21029,14940.98794,15669.36458,12634.42763,15241.12359,16181.92059,15037.29301
['13'],10677.34926,11982.54402,11423.84924,11198.31982,11643.18052,11766.44866,13162.30867,12112.38188,11600.15415,12944.0,10610.99811,12097.25663,14277.70977,12183.56845,15040.8355,13306.35638,14906.56958,11434.65782,14880.89573,14410.44108,14252.12775,14939.85184,14048.66146,13099.841,16040.57492,16885.45416,15733.7211,14313.46506,16223.56841,16485.82892,14675.02772,14191.4401,14124.91759,15044.05816,14022.87142,14063.58317,17670.42567,14228.11799,15970.76179,12768.69563,15898.19535,15725.11196,16572.64241,16443.80449,13600.76385,16014.08686,16270.77819,15963.90108,10581.87619,10367.3884,11276.2032,11623.93043,11860.94922,10512.06992,0.0,12504.52627,12500.68315,12922.11507,11479.98451,12734.28309,11890.4408,11608.63823,13496.56356,12603.97816,12102.37772,13326.2933,14326.47615,12384.52023,13643.70919,13025.96784,14685.08008,14311.21029,14940.98794,15669.36458,12634.42763,15241.12359,16181.92059,15037.29301
['14'],39859.84399,36537.60242,36840.29882,40313.02159,37088.26804,39066.38745,64259.20286,62085.61929,67269.51064,69228.0,69656.40196,67588.76444,61743.93809,59964.59116,58702.23226,64741.27669,59989.70595,62308.22328,61827.43973,58191.77222,59470.43012,62318.57498,63404.65712,65119.62358,82426.88699,77403.0422,79162.55253,79465.07416,71637.13646,74873.33816,73858.15866,72916.93906,76562.8608,77194.29448,71450.88569,75217.8606,86347.72539,83158.66871,80321.15963,87991.258,83377.25511,79793.91351,108767.8115,111982.1069,110688.3594,105905.1184,111957.064,104106.2044,53232.75083,48725.08072,47362.54816,46825.45531,41164.04771,45374.63955,49207.59094,49498.06606,47957.36314,48119.96017,49457.46443,43691.41528,52614.66504,50466.71676,51513.54878,52194.7278,51655.92407,48890.57948,68514.66067,68955.28112,64802.19972,76058.06836,72501.28558,69466.38002,79485.58226,73879.08682,70021.89356,76525.6623,71023.52734,74881.43481
['14'],39859.84399,36537.60242,36840.29882,40313.02159,37088.26804,39066.38745,64259.20286,62085.61929,67269.51064,69228.0,69656.40196,67588.76444,61743.93809,59964.59116,58702.23226,64741.27669,59989.70595,62308.22328,61827.43973,58191.77222,59470.43012,62318.57498,63404.65712,65119.62358,82426.88699,77403.0422,79162.55253,79465.07416,71637.13646,74873.33816,73858.15866,72916.93906,76562.8608,77194.29448,71450.88569,75217.8606,86347.72539,83158.66871,80321.15963,87991.258,83377.25511,79793.91351,108767.8115,111982.1069,110688.3594,105905.1184,111957.064,104106.2044,53232.75083,48725.08072,47362.54816,46825.45531,41164.04771,45374.63955,49207.59094,49498.06606,47957.36314,48119.96017,49457.46443,43691.41528,52614.66504,50466.71676,51513.54878,52194.7278,51655.92407,48890.57948,68514.66067,68955.28112,64802.19972,76058.06836,72501.28558,69466.38002,79485.58226,73879.08682,70021.89356,76525.6623,71023.52734,74881.43481
['15'],1660639.335,1618779.135,1601656.849,1659585.644,1650397.798,1664751.444,1965574.989,1912989.717,1907662.753,1972598.0,1911539.857,1997820.889,1981318.805,1917430.077,2045944.882,2053299.792,1955641.473,1902276.183,1927939.513,1953525.974,1932432.585,1922055.445,1936109.914,1976303.008,2163926.297,2178323.09,2157850.055,2118789.7,2092646.086,2139865.119,2127035.93,2018274.082,2037395.697,2144568.576,2024639.599,2015754.758,2192827.533,2171756.672,2250620.618,2225266.164,2159354.878,2143322.861,2469902.472,2420088.191,2373036.578,2384045.149,2401297.233,2367997.891,1770643.846,1695542.238,1763445.548,1734343.879,1692523.137,1686480.357,1723525.446,1753862.209,1711752.273,1758132.417,1672156.039,1701987.557,1791876.013,1800092.262,1799252.522,1879629.671,1865952.883,1829571.183,2012916.032,1958025.332,2035552.3,2032629.212,2013774.425,1977214.849,2143948.895,2082130.05,1997118.991,2064472.785,2049694.987,2085467.402
['15'],1660639.335,1618779.135,1601656.849,1659585.644,1650397.798,1664751.444,1965574.989,1912989.717,1907662.753,1972598.0,1911539.857,1997820.889,1981318.805,1917430.077,2045944.882,2053299.792,1955641.473,1902276.183,1927939.513,1953525.974,1932432.585,1922055.445,1936109.914,1976303.008,2163926.297,2178323.09,2157850.055,2118789.7,2092646.086,2139865.119,2127035.93,2018274.082,2037395.697,2144568.576,2024639.599,2015754.758,2192827.533,2171756.672,2250620.618,2225266.164,2159354.878,2143322.861,2469902.472,2420088.191,2373036.578,2384045.149,2401297.233,2367997.891,1770643.846,1695542.238,1763445.548,1734343.879,1692523.137,1686480.357,1723525.446,1753862.209,1711752.273,1758132.417,1672156.039,1701987.557,1791876.013,1800092.262,1799252.522,1879629.671,1865952.883,1829571.183,2012916.032,1958025.332,2035552.3,2032629.212,2013774.425,1977214.849,2143948.895,2082130.05,1997118.991,2064472.785,2049694.987,2085467.402
['16'],8280.443168,9242.869117,9031.161444,9250.27998,9054.36293,9319.42202,8020.247658,7694.787929,7399.230237,7396.0,6303.901274,7667.02685,7768.518964,6615.995671,9069.399315,7535.888907,8431.279393,6319.444932,8317.715919,9775.833079,8850.258725,9474.607219,8516.782045,7872.431114,8408.688801,7801.741634,7764.002589,6990.613331,8065.536862,8962.174839,0.0,8131.137475,8563.095001,9260.433247,9286.007279,7852.891598,8947.759522,7220.111623,8005.590655,7443.425173,8769.983331,8432.678366,8079.705401,8556.872784,0.0,7988.122383,8629.007437,8671.298138,7282.738763,8233.603329,0.0,8465.718064,8372.303236,7561.871706,7591.204411,7897.087635,8561.533277,9397.014161,7213.087615,10504.65861,8805.938476,8028.022297,9400.642933,8396.884225,8609.901016,8362.874515,8692.481472,7100.380449,10038.30184,6678.702212,6696.779189,7763.433353,8766.879214,10124.15787,0.0,8315.499126,9423.636416,9750.490011
['16'],8280.443168,9242.869117,9031.161444,9250.27998,9054.36293,9319.42202,8020.247658,7694.787929,7399.230237,7396.0,6303.901274,7667.02685,7768.518964,6615.995671,9069.399315,7535.888907,8431.279393,6319.444932,8317.715919,9775.833079,8850.258725,9474.607219,8516.782045,7872.431114,8408.688801,7801.741634,7764.002589,6990.613331,8065.536862,8962.174839,0.0,8131.137475,8563.095001,9260.433247,9286.007279,7852.891598,8947.759522,7220.111623,8005.590655,7443.425173,8769.983331,8432.678366,8079.705401,8556.872784,0.0,7988.122383,8629.007437,8671.298138,7282.738763,8233.603329,0.0,8465.718064,8372.303236,7561.871706,7591.204411,7897.087635,8561.533277,9397.014161,7213.087615,10504.65861,8805.938476,8028.022297,9400.642933,8396.884225,8609.901016,8362.874515,8692.481472,7100.380449,10038.30184,6678.702212,6696.779189,7763.433353,8766.879214,10124.15787,0.0,8315.499126,9423.636416,9750.490011
['17'],30035.8477,61789.56333,30922.54479,28345.49248,27922.83763,27664.72153,24151.55436,26319.20308,25785.66064,22999.0,22344.55208,23735.81999,33236.43445,30827.85666,32181.61536,32356.90198,31996.11971,30678.9515,27364.34565,27546.13042,22823.8393,55232.5242,29213.7419,29433.6902,23521.44786,24375.95918,25760.59881,25810.27423,52636.41502,27459.313,24249.80269,22844.73014,46610.96558,27819.04141,62473.99982,31031.43823,28580.90417,28940.17728,29079.31651,23403.69704,25556.23311,24888.62245,27514.14796,27328.6665,58705.9925,27522.67088,57397.10263,56694.86633,29153.44917,27035.25419,27067.87714,28351.61092,28842.52876,28203.03128,22654.68822,24443.9792,23384.77731,23218.57788,23493.05804,24616.98912,25254.3628,25935.64015,27875.90821,27673.14956,29854.93043,30152.82843,27715.47198,26900.43857,26120.53805,25541.01342,55638.22564,25759.34015,60611.63379,61244.81705,29444.90978,26574.9917,25638.91705,26746.03069
['17'],30035.8477,61789.56333,30922.54479,28345.49248,27922.83763,27664.72153,24151.55436,26319.20308,25785.66064,22999.0,22344.55208,23735.81999,33236.43445,30827.85666,32181.61536,32356.90198,31996.11971,30678.9515,27364.34565,27546.13042,22823.8393,55232.5242,29213.7419,29433.6902,23521.44786,24375.95918,25760.59881,25810.27423,52636.41502,27459.313,24249.80269,22844.73014,46610.96558,27819.04141,62473.99982,31031.43823,28580.90417,28940.17728,29079.31651,23403.69704,25556.23311,24888.62245,27514.14796,27328.6665,58705.9925,27522.67088,57397.10263,56694.86633,29153.44917,27035.25419,27067.87714,28351.61092,28842.52876,28203.03128,22654.68822,24443.9792,23384.77731,23218.57788,23493.05804,24616.98912,25254.3628,25935.64015,27875.90821,27673.14956,29854.93043,30152.82843,27715.47198,26900.43857,26120.53805,25541.01342,55638.22564,25759.34015,60611.63379,61244.81705,29444.90978,26574.9917,25638.91705,26746.03069
['18'],7326.323057,7638.887176,7778.451953,7963.223789,7195.754958,7489.085562,7433.712962,7126.176243,9916.719814,6384.0,7016.750113,7125.312175,8068.300496,9204.755524,9798.029982,6926.711012,7418.270169,7253.741647,8181.341134,8366.217993,8490.215214,8585.154297,9229.141438,10203.08506,9103.120651,8781.732018,9243.029121,9401.326054,9143.099986,9729.068354,5560.219584,5708.127387,6098.952799,7852.554609,8228.250004,9160.161628,7992.601378,9712.957861,9751.20856,8604.107017,9332.298922,10324.53143,7781.767691,7495.946033,8557.758254,5682.048006,6297.126447,6933.506414,6849.994762,6333.372331,6571.359365,8653.041795,8596.980533,9033.561495,12488.1785,12329.75027,13220.73116,11274.03004,11570.65334,11843.33325,8303.12852,8794.972985,8376.662777,6962.988485,7615.200939,8007.158883,9931.823608,10172.58189,10715.06835,7470.070805,7367.474856,7427.03188,7449.183527,7975.19594,8887.093524,5549.320578,5859.863758,6835.239027
['18'],7326.323057,7638.887176,7778.451953,7963.223789,7195.754958,7489.085562,7433.712962,7126.176243,9916.719814,6384.0,7016.750113,7125.312175,8068.300496,9204.755524,9798.029982,6926.711012,7418.270169,7253.741647,8181.341134,8366.217993,8490.215214,8585.154297,9229.141438,10203.08506,9103.120651,8781.732018,9243.029121,9401.326054,9143.099986,9729.068354,5560.219584,5708.127387,6098.952799,7852.554609,8228.250004,9160.161628,7992.601378,9712.957861,9751.20856,8604.107017,9332.298922,10324.53143,7781.767691,7495.946033,8557.758254,5682.048006,6297.126447,6933.506414,6849.994762,6333.372331,6571.359365,8653.041795,8596.980533,9033.561495,12488.1785,12329.75027,13220.73116,11274.03004,11570.65334,11843.33325,8303.12852,8794.972985,8376.662777,6962.988485,7615.200939,8007.158883,9931.823608,10172.58189,10715.06835,7470.070805,7367.474856,7427.03188,7449.183527,7975.19594,8887.093524,5549.320578,5859.863758,6835.239027
['19'],4909.87033,5261.79823,5212.234129,5514.791398,5360.778365,5651.348822,5588.639337,5620.467088,6486.366625,6148.0,5281.702938,6446.61218,3920.503561,2793.724045,3977.964254,3692.095833,3945.78563,3046.941266,5382.793011,6425.358618,5418.898106,5162.694138,5016.878605,5249.090391,6825.33842,6664.397421,6909.21747,5547.133887,5505.74635,5433.750171,8352.953764,8212.237766,8022.521653,8258.563477,7559.423672,7538.822291,6376.454743,4941.80863,5086.543636,4894.945573,5711.129175,5341.918426,5575.202201,5822.21365,5007.491477,5907.95385,5660.312218,7063.016637,6492.231158,6336.661825,6218.694522,4648.038528,4544.964614,4194.60001,3292.012671,3160.979545,3043.691671,3184.417107,2916.696037,3152.072546,6436.192902,5577.410629,5559.569389,5384.895667,5534.107313,6930.526236,4701.070768,3697.847323,5274.443625,4291.338969,4646.017781,4180.390881,6555.32886,6278.269409,5349.844644,6723.193568,6486.80246,6454.533328
['19'],4909.87033,5261.79823,5212.234129,5514.791398,5360.778365,5651.348822,5588.639337,5620.467088,6486.366625,6148.0,5281.702938,6446.61218,3920.503561,2793.724045,3977.964254,3692.095833,3945.78563,3046.941266,5382.793011,6425.358618,5418.898106,5162.694138,5016.878605,5249.090391,6825.33842,6664.397421,6909.21747,5547.133887,5505.74635,5433.750171,8352.953764,8212.237766,8022.521653,8258.563477,7559.423672,7538.822291,6376.454743,4941.80863,5086.543636,4894.945573,5711.129175,5341.918426,5575.202201,5822.21365,5007.491477,5907.95385,5660.312218,7063.016637,6492.231158,6336.661825,6218.694522,4648.038528,4544.964614,4194.60001,3292.012671,3160.979545,3043.691671,3184.417107,2916.696037,3152.072546,6436.192902,5577.410629,5559.569389,5384.895667,5534.107313,6930.526236,4701.070768,3697.847323,5274.443625,4291.338969,4646.017781,4180.390881,6555.32886,6278.269409,5349.844644,6723.193568,6486.80246,6454.533328
['20'],17618.84795,17059.97651,16506.88583,18235.23554,18451.38086,16882.5104,16213.57113,16989.52419,17613.67056,19609.0,17744.65957,19630.41146,18521.33851,18445.53506,20660.78435,21206.55756,20086.31877,18449.27867,16751.17851,17887.56981,15576.74728,16782.45252,18123.12362,16766.25476,16190.44407,16205.13026,17784.96893,17411.33296,17061.80153,18097.0198,15174.51438,14828.02184,15480.36796,15071.50665,14106.05318,14210.76694,16859.37492,16137.06528,16769.04726,16188.58312,15746.02538,15477.02012,16621.72794,17616.76152,17147.59378,17062.19824,17019.35506,17993.67949,20352.89296,18173.35752,18692.37062,19723.76472,20442.28059,17625.04783,15076.11302,15468.21266,15194.63722,14807.81079,14381.38701,14797.41694,16358.23419,18047.16657,18048.22423,18353.40404,18974.74546,18135.56865,17700.49398,15426.37317,17380.37553,17832.30827,17419.76787,18521.99259,15753.15258,15259.18432,14528.85891,16394.6404,14680.71874,16993.2122
['20'],17618.84795,17059.97651,16506.88583,18235.23554,18451.38086,16882.5104,16213.57113,16989.52419,17613.67056,19609.0,17744.65957,19630.41146,18521.33851,18445.53506,20660.78435,21206.55756,20086.31877,18449.27867,16751.17851,17887.56981,15576.74728,16782.45252,18123.12362,16766.25476,16190.44407,16205.13026,17784.96893,17411.33296,17061.80153,18097.0198,15174.51438,14828.02184,15480.36796,15071.50665,14106.05318,14210.76694,16859.37492,16137.06528,16769.04726,16188.58312,15746.02538,15477.02012,16621.72794,17616.76152,17147.59378,17062.19824,17019.35506,17993.67949,20352.89296,18173.35752,18692.37062,19723.76472,20442.28059,17625.04783,15076.11302,15468.21266,15194.63722,14807.81079,14381.38701,14797.41694,16358.23419,18047.16657,18048.22423,18353.40404,18974.74546,18135.56865,17700.49398,15426.37317,17380.37553,17832.30827,17419.76787,18521.99259,15753.15258,15259.18432,14528.85891,16394.6404,14680.71874,16993.2122
['21'],56516.6512,58092.41568,56825.38511,58785.65146,56893.72693,57955.30986,49256.09405,50861.62699,47566.32373,51764.0,49353.14271,53205.30584,46989.52654,44882.18918,46040.99163,0.0,47563.1375,44242.27743,49176.28931,48802.93829,0.0,49584.15692,47941.7871,47435.73356,47164.16388,44442.04329,45201.93558,45306.88504,45177.87455,46592.35354,50124.30922,50487.70905,0.0,50186.12712,49726.95679,49281.06692,43338.21659,41367.8386,44654.7249,41959.06703,44444.3306,43692.27308,45863.0014,45647.85788,42393.55344,44352.08289,44563.02573,43223.44837,53100.0454,51421.36925,52264.70287,0.0,55506.4702,52628.53602,57415.52151,56360.43685,58304.39893,57748.07513,55030.51669,59105.29751,52820.97496,52777.77971,55239.82635,52702.30151,53225.15919,53953.76139,47442.42705,42106.20154,48429.74869,47721.76974,49738.34282,48662.93571,48813.93611,48391.70474,46151.57075,48518.95268,49776.63225,47906.04931
['21'],56516.6512,58092.41568,56825.38511,58785.65146,56893.72693,57955.30986,49256.09405,50861.62699,47566.32373,51764.0,49353.14271,53205.30584,46989.52654,44882.18918,46040.99163,0.0,47563.1375,44242.27743,49176.28931,48802.93829,0.0,49584.15692,47941.7871,47435.73356,47164.16388,44442.04329,45201.93558,45306.88504,45177.87455,46592.35354,50124.30922,50487.70905,0.0,50186.12712,49726.95679,49281.06692,43338.21659,41367.8386,44654.7249,41959.06703,44444.3306,43692.27308,45863.0014,45647.85788,42393.55344,44352.08289,44563.02573,43223.44837,53100.0454,51421.36925,52264.70287,0.0,55506.4702,52628.53602,57415.52151,56360.43685,58304.39893,57748.07513,55030.51669,59105.29751,52820.97496,52777.77971,55239.82635,52702.30151,53225.15919,53953.76139,47442.42705,42106.20154,48429.74869,47721.76974,49738.34282,48662.93571,48813.93611,48391.70474,46151.57075,48518.95268,49776.63225,47906.04931
['22'],580.2907207,427.7285176,942.3820637,0.0,1550.218474,1196.378952,1626.057937,1350.055678,1429.496256,1544.0,1396.728495,2142.990044,0.0,601.228296,536.210596,505.2593133,0.0,456.0551248,901.907196,1103.53394,1400.034056,956.5599846,817.4615977,1092.456398,696.7199292,1266.929718,799.2181742,534.076055,813.9532613,1559.985256,1534.686472,1316.491038,1451.858354,1601.161732,1207.259632,1441.7056,1099.265545,1266.536548,1098.905628,0.0,1054.490337,1460.442123,1816.164353,1190.881876,1876.520485,0.0,1344.644305,1462.288159,1522.102042,1728.080816,1221.286287,1477.776096,1031.727088,1717.160828,808.2690958,1421.797448,638.8395894,822.4150484,671.8232445,1319.550712,870.3347207,888.3467295,986.0974819,926.3220268,492.1269926,800.3601727,0.0,1602.633956,1423.377252,1147.280499,1240.634321,1051.123603,0.0,823.9481186,1369.21823,1459.990395,939.8328799,0.0
['22'],580.2907207,427.7285176,942.3820637,0.0,1550.218474,1196.378952,1626.057937,1350.055678,1429.496256,1544.0,1396.728495,2142.990044,0.0,601.228296,536.210596,505.2593133,0.0,456.0551248,901.907196,1103.53394,1400.034056,956.5599846,817.4615977,1092.456398,696.7199292,1266.929718,799.2181742,534.076055,813.9532613,1559.985256,1534.686472,1316.491038,1451.858354,1601.161732,1207.259632,1441.7056,1099.265545,1266.536548,1098.905628,0.0,1054.490337,1460.442123,1816.164353,1190.881876,1876.520485,0.0,1344.644305,1462.288159,1522.102042,1728.080816,1221.286287,1477.776096,1031.727088,1717.160828,808.2690958,1421.797448,638.8395894,822.4150484,671.8232445,1319.550712,870.3347207,888.3467295,986.0974819,926.3220268,492.1269926,800.3601727,0.0,1602.633956,1423.377252,1147.280499,1240.634321,1051.123603,0.0,823.9481186,1369.21823,1459.990395,939.8328799,0.0
['23'],71293.90711,67663.45582,71545.03829,73084.07769,72388.82225,74143.42712,61592.55332,61598.54038,0.0,68938.0,66089.05392,67562.82025,0.0,63033.32113,69842.07153,73929.11272,0.0,68252.96346,63787.87349,67940.63263,68791.42141,0.0,67298.10993,66003.87892,0.0,60248.00391,63572.13084,64551.76573,63977.42005,64303.54493,0.0,58522.19275,60191.86668,0.0,58435.18804,58562.91591,61638.66552,61089.97028,60220.02841,0.0,0.0,60705.50722,0.0,0.0,0.0,0.0,0.0,0.0,72352.86884,69288.80383,72225.98654,78956.40466,73880.82542,73368.56587,74934.33319,82396.70052,80332.4542,72135.99856,69224.01167,73385.24359,70326.87851,74243.32265,74775.80649,70995.71957,75156.14864,72117.78729,64224.80544,57281.61601,64986.44398,69053.02858,67911.24391,69722.08706,0.0,0.0,57948.10034,59722.76742,60071.08077,65898.17738
['23'],71293.90711,67663.45582,71545.03829,73084.07769,72388.82225,74143.42712,61592.55332,61598.54038,0.0,68938.0,66089.05392,67562.82025,0.0,63033.32113,69842.07153,73929.11272,0.0,68252.96346,63787.87349,67940.63263,68791.42141,0.0,67298.10993,66003.87892,0.0,60248.00391,63572.13084,64551.76573,63977.42005,64303.54493,0.0,58522.19275,60191.86668,0.0,58435.18804,58562.91591,61638.66552,61089.97028,60220.02841,0.0,0.0,60705.50722,0.0,0.0,0.0,0.0,0.0,0.0,72352.86884,69288.80383,72225.98654,78956.40466,73880.82542,73368.56587,74934.33319,82396.70052,80332.4542,72135.99856,69224.01167,73385.24359,70326.87851,74243.32265,74775.80649,70995.71957,75156.14864,72117.78729,64224.80544,57281.61601,64986.44398,69053.02858,67911.24391,69722.08706,0.0,0.0,57948.10034,59722.76742,60071.08077,65898.17738
['24'],329530.6078,330835.7173,330853.3696,325023.5814,324187.0752,323153.0553,288673.3605,284876.5721,284560.6034,288878.0,284876.7438,285074.7531,313701.7155,312054.8765,320913.0621,325876.729,321268.8121,300492.2566,302145.7867,296981.9751,303586.0121,302433.3296,301505.5289,300684.4711,294681.641,280624.354,286869.669,296685.4851,292388.4293,291723.1971,285068.561,279759.3449,282836.9276,286131.0326,278447.5772,273300.5612,300294.8129,284286.8668,299080.4293,284248.7125,287419.352,284134.8201,285654.9137,279934.5418,279184.5477,276250.7388,287012.2896,284750.5961,319082.2893,303327.5256,317753.2911,334377.2407,319079.7661,320415.8464,316709.9313,323086.8503,320545.8848,320331.7463,300816.2314,314723.5318,313341.9196,321905.9952,315966.7557,322283.9293,321105.8986,319902.1824,304629.8414,283687.2208,298354.0817,289638.8655,291945.987,287853.8143,289571.0268,288980.9678,283843.4583,279545.7519,277789.0616,290316.6197
['24'],329530.6078,330835.7173,330853.3696,325023.5814,324187.0752,323153.0553,288673.3605,284876.5721,284560.6034,288878.0,284876.7438,285074.7531,313701.7155,312054.8765,320913.0621,325876.729,321268.8121,300492.2566,302145.7867,296981.9751,303586.0121,302433.3296,301505.5289,300684.4711,294681.641,280624.354,286869.669,296685.4851,292388.4293,291723.1971,285068.561,279759.3449,282836.9276,286131.0326,278447.5772,273300.5612,300294.8129,284286.8668,299080.4293,284248.7125,287419.352,284134.8201,285654.9137,279934.5418,279184.5477,276250.7388,287012.2896,284750.5961,319082.2893,303327.5256,317753.2911,334377.2407,319079.7661,320415.8464,316709.9313,323086.8503,320545.8848,320331.7463,300816.2314,314723.5318,313341.9196,321905.9952,315966.7557,322283.9293,321105.8986,319902.1824,304629.8414,283687.2208,298354.0817,289638.8655,291945.987,287853.8143,289571.0268,288980.9678,283843.4583,279545.7519,277789.0616,290316.6197
['25'],12434.10306,12295.96578,11338.98419,11659.14645,12172.52341,12166.0639,10618.52158,10467.96112,10756.24786,10747.0,10386.48693,10823.91581,11270.06555,10732.67041,11431.03498,11847.91283,12086.08144,11247.30544,11343.17335,10939.17598,10964.29799,11033.99335,10721.59275,10910.11032,11314.5486,10133.12372,10960.87529,10688.32462,10855.40791,10266.13198,10699.99216,10299.73706,10426.98272,11351.09299,10359.50164,10020.08571,11023.62068,10500.42909,10574.75623,10450.91798,10861.13159,10268.31357,10892.42002,10306.78576,9750.345449,9701.337261,9681.438997,9823.939126,12545.29142,11157.96344,11086.83011,12132.22406,12162.75454,12548.57039,11595.71471,11856.89003,11338.86132,11717.78697,11093.2765,11739.83908,11544.33619,12089.68423,12193.62917,11521.92329,12051.30793,11732.68727,10919.42437,11218.4377,11417.12329,10628.40654,11446.60722,10057.46084,10945.27999,11647.68458,10219.66898,10845.31982,10460.09838,11225.57907
