,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+39'],3097080.7,0.0,0.0,0.0,3384636.23,3055388.71,0.0,3139654.61,2647225.7,2744872.95,0.0,0.0,3375570.5,0.0,0.0,0.0,3364310.93,0.0,0.0,3494924.57,3664463.21,0.0,0.0,0.0,2732950.76,3072103.98
['1+40'],29499.982,26795.842,0.0,11777.585,89003.074,100850.091,0.0,58433.379,152625.266,31031.608,0.0,0.0,31097.828,0.0,0.0,7563.409,41483.658,0.0,15059.595,38431.939,0.0,9988.983,0.0,0.0,31500.737,41864.109
['1+40'],29499.982,26795.842,0.0,11777.585,89003.074,100850.091,0.0,58433.379,152625.266,31031.608,0.0,0.0,31097.828,0.0,0.0,7563.409,41483.658,0.0,15059.595,38431.939,0.0,9988.983,0.0,0.0,31500.737,41864.109
['1+41'],177020.589,0.0,0.0,0.0,132114.262,177765.018,0.0,0.0,0.0,196275.49,20546.791,0.0,167647.666,0.0,0.0,0.0,279645.964,0.0,387298.767,0.0,340538.288,285603.244,153739.383,370281.282,0.0,159066.928
['1+41'],177020.589,0.0,0.0,0.0,132114.262,177765.018,0.0,0.0,0.0,196275.49,20546.791,0.0,167647.666,0.0,0.0,0.0,279645.964,0.0,387298.767,0.0,340538.288,285603.244,153739.383,370281.282,0.0,159066.928
['1+42'],1081053.08,0.0,29744.162,0.0,122491.479,42811.398,0.0,206757.138,0.0,66217.283,0.0,0.0,1951693.58,332838.874,0.0,0.0,375515.214,0.0,0.0,0.0,48125.819,0.0,0.0,0.0,2580946.62,2381420.88
['1+42'],1081053.08,0.0,29744.162,0.0,122491.479,42811.398,0.0,206757.138,0.0,66217.283,0.0,0.0,1951693.58,332838.874,0.0,0.0,375515.214,0.0,0.0,0.0,48125.819,0.0,0.0,0.0,2580946.62,2381420.88
['1+43'],340253.04,307266.616,0.0,372755.879,254912.601,457589.84,0.0,427323.074,399757.347,473772.143,192975.162,76861.302,505627.219,0.0,0.0,165010.737,150154.316,163809.023,225856.024,174635.974,119827.328,64938.464,36358.929,29173.582,300764.35,228400.465
['1+43'],340253.04,307266.616,0.0,372755.879,254912.601,457589.84,0.0,427323.074,399757.347,473772.143,192975.162,76861.302,505627.219,0.0,0.0,165010.737,150154.316,163809.023,225856.024,174635.974,119827.328,64938.464,36358.929,29173.582,300764.35,228400.465
['1+44'],0.0,360473.418,3679444.78,199485.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626550.15,0.0,0.0,0.0,628361.865,0.0,0.0,0.0,0.0,167719.35,0.0,0.0
