,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+54'],0.0,291708.851,186881.107,145305.408,0.0,307544.494,155330.287,0.0,0.0,170230.62,247337.183,0.0,207536.934,0.0,253690.523,0.0,102640.288,0.0,0.0,0.0,194241.68
['1+55'],281807.489,680143.313,458967.943,502212.586,263697.532,428078.865,527653.895,440135.733,531789.214,441758.374,449139.987,264547.185,396193.984,25019.223,454951.397,85021.496,365426.039,879497.283,81010.468,348559.09,706809.687
['1+55'],281807.489,680143.313,458967.943,502212.586,263697.532,428078.865,527653.895,440135.733,531789.214,441758.374,449139.987,264547.185,396193.984,25019.223,454951.397,85021.496,365426.039,879497.283,81010.468,348559.09,706809.687
['1+56'],161148.862,217274.271,155507.491,129236.023,248024.462,228164.432,148016.255,336528.547,458608.427,75652.662,224825.857,211994.296,232534.812,0.0,257725.7,135437.131,117285.35,245101.142,119213.809,80022.818,181653.642
['1+56'],161148.862,217274.271,155507.491,129236.023,248024.462,228164.432,148016.255,336528.547,458608.427,75652.662,224825.857,211994.296,232534.812,0.0,257725.7,135437.131,117285.35,245101.142,119213.809,80022.818,181653.642
['1+57'],2552269.54,0.0,4695640.93,4504515.12,0.0,5591329.84,0.0,6263278.78,0.0,0.0,4812789.98,0.0,4185075.17,5428668.51,4682724.23,0.0,2718848.16,0.0,361995.376,0.0,0.0
['1+57'],2552269.54,0.0,4695640.93,4504515.12,0.0,5591329.84,0.0,6263278.78,0.0,0.0,4812789.98,0.0,4185075.17,5428668.51,4682724.23,0.0,2718848.16,0.0,361995.376,0.0,0.0
['1+58'],0.0,0.0,0.0,57489.138,0.0,0.0,0.0,13628.138,510.723,0.0,13118.199,0.0,20426.706,0.0,11617.223,2634.065,0.0,0.0,0.0,2526.304,0.0
['1+58'],0.0,0.0,0.0,57489.138,0.0,0.0,0.0,13628.138,510.723,0.0,13118.199,0.0,20426.706,0.0,11617.223,2634.065,0.0,0.0,0.0,2526.304,0.0
['1+59'],21995.493,10930.849,26055.27,16147.293,3251.051,0.0,16339.444,10463.27,0.0,11996.349,0.0,0.0,0.0,0.0,7270.153,0.0,18337.327,18065.534,0.0,0.0,15827.183
['1+59'],21995.493,10930.849,26055.27,16147.293,3251.051,0.0,16339.444,10463.27,0.0,11996.349,0.0,0.0,0.0,0.0,7270.153,0.0,18337.327,18065.534,0.0,0.0,15827.183
['1+60'],11652.61,121391.767,103680.094,58484.246,0.0,30799.962,82495.556,32875.903,0.0,53944.866,33807.36,26364.961,33459.857,0.0,36128.838,0.0,13349.257,84205.344,0.0,41518.256,46242.336
['1+60'],11652.61,121391.767,103680.094,58484.246,0.0,30799.962,82495.556,32875.903,0.0,53944.866,33807.36,26364.961,33459.857,0.0,36128.838,0.0,13349.257,84205.344,0.0,41518.256,46242.336
['1+61'],2514.877,0.0,282800.01,353525.608,0.0,212750.185,108533.154,34071.225,0.0,0.0,207660.735,0.0,394895.188,0.0,350438.206,0.0,157316.106,0.0,0.0,0.0,0.0
['1+61'],2514.877,0.0,282800.01,353525.608,0.0,212750.185,108533.154,34071.225,0.0,0.0,207660.735,0.0,394895.188,0.0,350438.206,0.0,157316.106,0.0,0.0,0.0,0.0
['1+62'],0.0,0.0,10582.379,16916.312,0.0,16852.082,0.0,0.0,0.0,0.0,6092.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.045,0.0,0.0
['1+62'],0.0,0.0,10582.379,16916.312,0.0,16852.082,0.0,0.0,0.0,0.0,6092.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.045,0.0,0.0
['1+63'],32996.78,54999.713,0.0,0.0,117022.473,84798.985,95659.378,122679.959,198052.55,69858.852,46681.069,95222.42,46158.651,0.0,0.0,273057.717,90896.415,0.0,207740.345,68187.307,109395.465
['1+63'],32996.78,54999.713,0.0,0.0,117022.473,84798.985,95659.378,122679.959,198052.55,69858.852,46681.069,95222.42,46158.651,0.0,0.0,273057.717,90896.415,0.0,207740.345,68187.307,109395.465
